"","date","rec_group_adjusted_new","individuals_at_receiver","total_individuals","proportion","avg_depth"
"1665",2023-06-06,"Grindstone",1,9,11.1111111111111,11.7762610552764
"1666",2023-06-06,"West End",3,9,33.3333333333333,1.44011795988182
"1667",2023-06-07,"Bayfront area",2,9,22.2222222222222,1.91434161522634
"1668",2023-06-07,"Carrolls Bay",1,9,11.1111111111111,NA
"1669",2023-06-07,"Cootes Paradise",1,9,11.1111111111111,NA
"1670",2023-06-07,"Grindstone",1,9,11.1111111111111,10.7376871720117
"1671",2023-06-07,"West End",4,9,44.4444444444444,4.32190418916468
"1672",2023-06-08,"Bayfront area",1,9,11.1111111111111,1.76744761904762
"1673",2023-06-08,"Carrolls Bay",1,9,11.1111111111111,NA
"1674",2023-06-08,"Cootes Paradise",1,9,11.1111111111111,NA
"1675",2023-06-08,"West End",6,9,66.6666666666667,5.16955776877737
"1676",2023-06-09,"Bayfront area",1,9,11.1111111111111,1.75273793103448
"1677",2023-06-09,"Carrolls Bay",2,9,22.2222222222222,10.7286313043478
"1678",2023-06-09,"Cootes Paradise",1,9,11.1111111111111,NA
"1679",2023-06-09,"West End",5,9,55.5555555555556,3.83535074969593
"1680",2023-06-10,"Bayfront area",2,9,22.2222222222222,1.29117054263566
"1681",2023-06-10,"Carrolls Bay",3,9,33.3333333333333,9.41206619318182
"1682",2023-06-10,"West End",4,9,44.4444444444444,3.9135680372461
"1683",2023-06-11,"Bayfront area",3,9,33.3333333333333,1.28345386057198
"1684",2023-06-11,"Carrolls Bay",3,9,33.3333333333333,10.619478313253
"1685",2023-06-11,"Grindstone",1,9,11.1111111111111,10.6185015625
"1686",2023-06-11,"West End",2,9,22.2222222222222,2.14240543089431
"1687",2023-06-12,"Bayfront area",2,9,22.2222222222222,1.40981117052882
"1688",2023-06-12,"Carrolls Bay",2,9,22.2222222222222,NA
"1689",2023-06-12,"Grindstone",1,9,11.1111111111111,10.1042776699029
"1690",2023-06-12,"West End",4,9,44.4444444444444,5.26084616115329
"1691",2023-06-13,"Bayfront area",3,9,33.3333333333333,1.51471911559881
"1692",2023-06-13,"Carrolls Bay",2,9,22.2222222222222,4.23001666666667
"1693",2023-06-13,"Grindstone",1,9,11.1111111111111,9.4470184
"1694",2023-06-13,"West End",3,9,33.3333333333333,4.68059032305759
"1695",2023-06-14,"Bayfront area",3,9,33.3333333333333,1.7294626351804
"1696",2023-06-14,"Carrolls Bay",2,9,22.2222222222222,18.29965
"1697",2023-06-14,"Grindstone",1,9,11.1111111111111,9.46392470588235
"1698",2023-06-14,"West End",3,9,33.3333333333333,5.10132435821402
"1699",2023-06-15,"Bayfront area",4,9,44.4444444444444,1.38622712294121
"1700",2023-06-15,"Carrolls Bay",2,9,22.2222222222222,11.1822363636364
"1701",2023-06-15,"Grindstone",1,9,11.1111111111111,9.57491212121212
"1702",2023-06-15,"West End",2,9,22.2222222222222,5.6756778072972
"1703",2023-06-16,"Bayfront area",3,9,33.3333333333333,1.45632959473293
"1704",2023-06-16,"Carrolls Bay",2,9,22.2222222222222,NA
"1705",2023-06-16,"Grindstone",1,9,11.1111111111111,9.50295861244019
"1706",2023-06-16,"West End",3,9,33.3333333333333,5.77382384953303
"1707",2023-06-17,"Bayfront area",3,9,33.3333333333333,1.44440741532977
"1708",2023-06-17,"Carrolls Bay",2,9,22.2222222222222,10.9943366666667
"1709",2023-06-17,"Grindstone",1,9,11.1111111111111,10.2596492537313
"1710",2023-06-17,"West End",3,9,33.3333333333333,5.59273764118201
"1711",2023-06-18,"Bayfront area",3,9,33.3333333333333,1.38432917874396
"1712",2023-06-18,"Carrolls Bay",2,9,22.2222222222222,NA
"1713",2023-06-18,"Grindstone",1,9,11.1111111111111,10.8928905817175
"1714",2023-06-18,"West End",3,9,33.3333333333333,4.61863275496433
"1715",2023-06-19,"Bayfront area",3,9,33.3333333333333,1.6264890690043
"1716",2023-06-19,"Carrolls Bay",2,9,22.2222222222222,NA
"1717",2023-06-19,"Grindstone",1,9,11.1111111111111,11.5139029126214
"1718",2023-06-19,"West End",3,9,33.3333333333333,6.04936387761811
"1719",2023-06-20,"Bayfront area",3,9,33.3333333333333,1.61310582216399
"1720",2023-06-20,"Carrolls Bay",3,9,33.3333333333333,11.2184188888889
"1721",2023-06-20,"West End",3,9,33.3333333333333,5.07376082737433
"1722",2023-06-21,"Bayfront area",1,9,11.1111111111111,0.986196981132076
"1723",2023-06-21,"Carrolls Bay",3,9,33.3333333333333,11.7332862318841
"1724",2023-06-21,"West End",5,9,55.5555555555556,3.6495570809103
"1725",2023-06-22,"Bayfront area",3,9,33.3333333333333,1.45046641770724
"1726",2023-06-22,"Carrolls Bay",2,9,22.2222222222222,10.3738215384615
"1727",2023-06-22,"Cootes Paradise",1,9,11.1111111111111,11.1422363636364
"1728",2023-06-22,"West End",3,9,33.3333333333333,8.32305123106061
"1729",2023-06-23,"Bayfront area",2,9,22.2222222222222,0.772224691358025
"1730",2023-06-23,"Carrolls Bay",1,9,11.1111111111111,NA
"1731",2023-06-23,"Cootes Paradise",1,9,11.1111111111111,NA
"1732",2023-06-23,"West End",5,9,55.5555555555556,4.88253710160646
"1733",2023-06-24,"Bayfront area",3,9,33.3333333333333,0.83288128342246
"1734",2023-06-24,"Carrolls Bay",1,9,11.1111111111111,NA
"1735",2023-06-24,"Cootes Paradise",1,9,11.1111111111111,NA
"1736",2023-06-24,"West End",4,9,44.4444444444444,4.95861750884643
"1737",2023-06-25,"Bayfront area",2,9,22.2222222222222,0.996737142857143
"1738",2023-06-25,"Carrolls Bay",2,9,22.2222222222222,11.7515666666667
"1739",2023-06-25,"Cootes Paradise",1,9,11.1111111111111,NA
"1740",2023-06-25,"West End",4,9,44.4444444444444,3.44369801282051
"1741",2023-06-26,"Bayfront area",3,9,33.3333333333333,0.711781286549708
"1742",2023-06-26,"Carrolls Bay",2,9,22.2222222222222,0.5074
"1743",2023-06-26,"Cootes Paradise",1,9,11.1111111111111,NA
"1744",2023-06-26,"West End",3,9,33.3333333333333,3.94992681174262
"1745",2023-06-27,"Bayfront area",3,9,33.3333333333333,0.691618385192111
"1746",2023-06-27,"Carrolls Bay",2,9,22.2222222222222,0.9022
"1747",2023-06-27,"Cootes Paradise",1,9,11.1111111111111,NA
"1748",2023-06-27,"West End",3,9,33.3333333333333,2.99619784482759
"1749",2023-06-28,"Bayfront area",2,9,22.2222222222222,1.05622409638554
"1750",2023-06-28,"Carrolls Bay",3,9,33.3333333333333,16.2486666666667
"1751",2023-06-28,"West End",4,9,44.4444444444444,3.55586231696813
"1752",2023-06-29,"Bayfront area",2,9,22.2222222222222,0.965532890365449
"1753",2023-06-29,"Carrolls Bay",3,9,33.3333333333333,12.2805926501035
"1754",2023-06-29,"West End",4,9,44.4444444444444,4.78600751361034
"1755",2023-06-30,"Bayfront area",2,9,22.2222222222222,1.27370888888889
"1756",2023-06-30,"Carrolls Bay",2,9,22.2222222222222,NA
"1757",2023-06-30,"West End",5,9,55.5555555555556,6.44508268168308
"1758",2023-07-01,"Bayfront area",2,9,22.2222222222222,1.44384324324324
"1759",2023-07-01,"Carrolls Bay",2,9,22.2222222222222,12.1761705882353
"1760",2023-07-01,"West End",5,9,55.5555555555556,8.01763911416142
"1761",2023-07-02,"Bayfront area",2,9,22.2222222222222,1.30025866666667
"1762",2023-07-02,"Carrolls Bay",3,9,33.3333333333333,20.613286
"1763",2023-07-02,"West End",4,9,44.4444444444444,5.67991754089115
"1764",2023-07-03,"Bayfront area",1,9,11.1111111111111,1.43695555555556
"1765",2023-07-03,"Carrolls Bay",2,9,22.2222222222222,13.6518346153846
"1766",2023-07-03,"West End",6,9,66.6666666666667,6.81258000098698
"1767",2023-07-04,"Carrolls Bay",2,9,22.2222222222222,13.4657074074074
"1768",2023-07-04,"West End",7,9,77.7777777777778,4.79906579084668
"1769",2023-07-05,"Bayfront area",1,9,11.1111111111111,0.9774
"1770",2023-07-05,"Carrolls Bay",2,9,22.2222222222222,13.6010625
"1771",2023-07-05,"West End",6,9,66.6666666666667,5.81858566552901
"1772",2023-07-06,"Bayfront area",1,9,11.1111111111111,1.21971111111111
"1773",2023-07-06,"Carrolls Bay",2,9,22.2222222222222,NA
"1774",2023-07-06,"West End",6,9,66.6666666666667,10.2040673859781
"1775",2023-07-07,"Bayfront area",1,9,11.1111111111111,1.16158550724638
"1776",2023-07-07,"Carrolls Bay",2,9,22.2222222222222,14.7136061728395
"1777",2023-07-07,"West End",6,9,66.6666666666667,14.1453444444444
"1778",2023-07-08,"Carrolls Bay",2,9,22.2222222222222,NA
"1779",2023-07-08,"West End",7,9,77.7777777777778,1.3562546124031
"1780",2023-07-09,"Bayfront area",1,9,11.1111111111111,1.28605671641791
"1781",2023-07-09,"Carrolls Bay",3,9,33.3333333333333,24.1834
"1782",2023-07-09,"West End",5,9,55.5555555555556,5.62714404325682
"1783",2023-07-10,"Bayfront area",2,9,22.2222222222222,1.24192971028971
"1784",2023-07-10,"Carrolls Bay",2,9,22.2222222222222,NA
"1785",2023-07-10,"West End",5,9,55.5555555555556,10.1968398449218
"1786",2023-07-11,"Bayfront area",2,9,22.2222222222222,1.54108925619835
"1787",2023-07-11,"Carrolls Bay",2,9,22.2222222222222,NA
"1788",2023-07-11,"West End",5,9,55.5555555555556,3.43931058201058
"1789",2023-07-12,"Bayfront area",2,9,22.2222222222222,1.08541454545455
"1790",2023-07-12,"Carrolls Bay",2,9,22.2222222222222,NA
"1791",2023-07-12,"West End",5,9,55.5555555555556,1.72904528301887
"1792",2023-07-13,"Bayfront area",2,9,22.2222222222222,0.882522666666667
"1793",2023-07-13,"Carrolls Bay",2,9,22.2222222222222,NA
"1794",2023-07-13,"North shore",1,9,11.1111111111111,1.09557142857143
"1795",2023-07-13,"West End",4,9,44.4444444444444,6.94356458953799
"1796",2023-07-14,"Bayfront area",2,9,22.2222222222222,1.14284
"1797",2023-07-14,"Carrolls Bay",3,9,33.3333333333333,0.64652
"1798",2023-07-14,"North shore",1,9,11.1111111111111,2.00513333333333
"1799",2023-07-14,"West End",3,9,33.3333333333333,9.28718299774266
"1800",2023-07-15,"Bayfront area",2,9,22.2222222222222,1.33741437125749
"1801",2023-07-15,"Carrolls Bay",2,9,22.2222222222222,NA
"1802",2023-07-15,"East End",1,9,11.1111111111111,2.5566
"1803",2023-07-15,"West End",4,9,44.4444444444444,2.49917454545455
"1804",2023-07-16,"Bayfront area",2,9,22.2222222222222,1.05368902439024
"1805",2023-07-16,"Carrolls Bay",2,9,22.2222222222222,NA
"1806",2023-07-16,"East End",1,9,11.1111111111111,0.5262
"1807",2023-07-16,"West End",4,9,44.4444444444444,6.42132848755705
"1808",2023-07-17,"Bayfront area",3,9,33.3333333333333,1.17033882845616
"1809",2023-07-17,"Carrolls Bay",2,9,22.2222222222222,NA
"1810",2023-07-17,"East End",1,9,11.1111111111111,NA
"1811",2023-07-17,"West End",3,9,33.3333333333333,6.28637753623188
"1812",2023-07-18,"Bayfront area",3,9,33.3333333333333,1.1600985611403
"1813",2023-07-18,"Carrolls Bay",2,9,22.2222222222222,NA
"1814",2023-07-18,"East End",1,9,11.1111111111111,NA
"1815",2023-07-18,"West End",3,9,33.3333333333333,0.493971428571429
"1816",2023-07-19,"Bayfront area",2,9,22.2222222222222,1.84288363636364
"1817",2023-07-19,"Carrolls Bay",4,9,44.4444444444444,9.91884555555556
"1818",2023-07-19,"West End",3,9,33.3333333333333,6.88569177095774
"1819",2023-07-20,"Bayfront area",2,9,22.2222222222222,1.265416
"1820",2023-07-20,"Carrolls Bay",2,9,22.2222222222222,NA
"1821",2023-07-20,"West End",5,9,55.5555555555556,6.85487182544223
"1822",2023-07-21,"Bayfront area",3,9,33.3333333333333,4.80682109977324
"1823",2023-07-21,"Carrolls Bay",2,9,22.2222222222222,NA
"1824",2023-07-21,"West End",4,9,44.4444444444444,0.840326824307145
"1825",2023-07-22,"Bayfront area",3,9,33.3333333333333,1.51083743315508
"1826",2023-07-22,"Carrolls Bay",3,9,33.3333333333333,12.55849
"1827",2023-07-22,"West End",3,9,33.3333333333333,2.39687912847692
"1828",2023-07-23,"Bayfront area",2,9,22.2222222222222,1.43591111111111
"1829",2023-07-23,"Carrolls Bay",3,9,33.3333333333333,12.0626130434783
"1830",2023-07-23,"West End",4,9,44.4444444444444,5.90859103094277
"1831",2023-07-24,"Bayfront area",2,9,22.2222222222222,1.4345912573443
"1832",2023-07-24,"Carrolls Bay",3,9,33.3333333333333,12.90395
"1833",2023-07-24,"West End",4,9,44.4444444444444,6.53122662157752
"1834",2023-07-25,"Bayfront area",3,9,33.3333333333333,1.4511836018504
"1835",2023-07-25,"Carrolls Bay",3,9,33.3333333333333,NA
"1836",2023-07-25,"West End",3,9,33.3333333333333,8.07951050585345
"1837",2023-07-26,"Bayfront area",3,9,33.3333333333333,5.39257183066362
"1838",2023-07-26,"Carrolls Bay",2,9,22.2222222222222,NA
"1839",2023-07-26,"West End",4,9,44.4444444444444,1.37842005071851
"1840",2023-07-27,"Bayfront area",2,9,22.2222222222222,1.33434933333333
"1841",2023-07-27,"Carrolls Bay",2,9,22.2222222222222,NA
"1842",2023-07-27,"West End",5,9,55.5555555555556,9.56629176741823
"1843",2023-07-28,"Bayfront area",2,9,22.2222222222222,1.39618205128205
"1844",2023-07-28,"Carrolls Bay",2,9,22.2222222222222,NA
"1845",2023-07-28,"West End",5,9,55.5555555555556,13.975443924581
"1846",2023-07-29,"Bayfront area",2,9,22.2222222222222,1.18249090909091
"1847",2023-07-29,"Carrolls Bay",2,9,22.2222222222222,NA
"1848",2023-07-29,"West End",5,9,55.5555555555556,9.10861397429029
"1849",2023-07-30,"Bayfront area",2,9,22.2222222222222,1.56935897435897
"1850",2023-07-30,"Carrolls Bay",2,9,22.2222222222222,NA
"1851",2023-07-30,"West End",5,9,55.5555555555556,6.6240671965174
"1852",2023-07-31,"Bayfront area",2,9,22.2222222222222,1.47219633986928
"1853",2023-07-31,"Carrolls Bay",2,9,22.2222222222222,12.050885
"1854",2023-07-31,"West End",5,9,55.5555555555556,6.07272928566263
"1855",2023-08-01,"Bayfront area",2,9,22.2222222222222,1.66516500530223
"1856",2023-08-01,"Carrolls Bay",2,9,22.2222222222222,11.5676555555556
"1857",2023-08-01,"West End",5,9,55.5555555555556,7.50242329656655
"1858",2023-08-02,"Bayfront area",4,9,44.4444444444444,2.15304950266815
"1859",2023-08-02,"Carrolls Bay",2,9,22.2222222222222,NA
"1860",2023-08-02,"West End",3,9,33.3333333333333,8.75805678283325
"1861",2023-08-03,"Bayfront area",3,9,33.3333333333333,1.25692057971015
"1862",2023-08-03,"Carrolls Bay",2,9,22.2222222222222,NA
"1863",2023-08-03,"West End",4,9,44.4444444444444,8.6621251813801
"1864",2023-08-04,"Bayfront area",3,9,33.3333333333333,1.02518943722944
"1865",2023-08-04,"Carrolls Bay",2,9,22.2222222222222,NA
"1866",2023-08-04,"West End",4,9,44.4444444444444,6.84832037772872
"1867",2023-08-05,"Bayfront area",3,9,33.3333333333333,1.28784102564103
"1868",2023-08-05,"Carrolls Bay",2,9,22.2222222222222,NA
"1869",2023-08-05,"West End",4,9,44.4444444444444,7.31203944157196
"1870",2023-08-06,"Bayfront area",3,9,33.3333333333333,1.87653043478261
"1871",2023-08-06,"Carrolls Bay",2,9,22.2222222222222,NA
"1872",2023-08-06,"West End",4,9,44.4444444444444,12.2194749039013
"1873",2023-08-07,"Bayfront area",2,9,22.2222222222222,1.32605454545455
"1874",2023-08-07,"Carrolls Bay",2,9,22.2222222222222,NA
"1875",2023-08-07,"West End",5,9,55.5555555555556,6.74835307006122
"1876",2023-08-08,"Bayfront area",3,9,33.3333333333333,1.91082614379085
"1877",2023-08-08,"Carrolls Bay",3,9,33.3333333333333,6.59201545454546
"1878",2023-08-08,"West End",3,9,33.3333333333333,2.39156748768473
"1879",2023-08-09,"Bayfront area",3,9,33.3333333333333,1.04805457777778
"1880",2023-08-09,"Carrolls Bay",3,9,33.3333333333333,11.4657417624521
"1881",2023-08-09,"West End",3,9,33.3333333333333,7.82352911326995
"1882",2023-08-10,"Bayfront area",3,9,33.3333333333333,0.84956
"1883",2023-08-10,"Carrolls Bay",3,9,33.3333333333333,11.1861666666667
"1884",2023-08-10,"West End",3,9,33.3333333333333,6.75979022754674
"1885",2023-08-11,"Bayfront area",3,9,33.3333333333333,1.4662
"1886",2023-08-11,"Carrolls Bay",2,9,22.2222222222222,NA
"1887",2023-08-11,"West End",4,9,44.4444444444444,4.16880799208676
"1888",2023-08-12,"Bayfront area",4,9,44.4444444444444,0.96597170116705
"1889",2023-08-12,"Carrolls Bay",2,9,22.2222222222222,NA
"1890",2023-08-12,"West End",3,9,33.3333333333333,6.93828798880118
"1891",2023-08-13,"Bayfront area",4,9,44.4444444444444,1.61291196172249
"1892",2023-08-13,"Carrolls Bay",2,9,22.2222222222222,NA
"1893",2023-08-13,"West End",3,9,33.3333333333333,9.86936284057971
"1894",2023-08-14,"Bayfront area",4,9,44.4444444444444,0.995580448411766
"1895",2023-08-14,"Carrolls Bay",3,9,33.3333333333333,11.3625490421456
"1896",2023-08-14,"West End",2,9,22.2222222222222,9.52592888359782
"1897",2023-08-15,"Bayfront area",4,9,44.4444444444444,1.06941338229294
"1898",2023-08-15,"Carrolls Bay",2,9,22.2222222222222,NA
"1899",2023-08-15,"West End",3,9,33.3333333333333,10.6038490845569
"1900",2023-08-16,"Bayfront area",3,9,33.3333333333333,2.35021777777778
"1901",2023-08-16,"Carrolls Bay",2,9,22.2222222222222,NA
"1902",2023-08-16,"West End",4,9,44.4444444444444,5.52143998023429
"1903",2023-08-17,"Bayfront area",4,9,44.4444444444444,1.33227035781544
"1904",2023-08-17,"Carrolls Bay",4,9,44.4444444444444,7.17703508331725
"1905",2023-08-17,"West End",1,9,11.1111111111111,12.6619183279743
"1906",2023-08-18,"Bayfront area",3,9,33.3333333333333,1.15644761904762
"1907",2023-08-18,"Carrolls Bay",5,9,55.5555555555556,8.47125266538671
"1908",2023-08-18,"West End",1,9,11.1111111111111,4.4552496
"1909",2023-08-19,"Bayfront area",3,9,33.3333333333333,2.06534086795772
"1910",2023-08-19,"Carrolls Bay",2,9,22.2222222222222,NA
"1911",2023-08-19,"West End",4,9,44.4444444444444,8.23926251558459
"1912",2023-08-20,"Bayfront area",3,9,33.3333333333333,1.0575149735195
"1913",2023-08-20,"Carrolls Bay",3,9,33.3333333333333,10.3147455555556
"1914",2023-08-20,"West End",3,9,33.3333333333333,6.46505651402993
"1915",2023-08-21,"Bayfront area",3,9,33.3333333333333,1.2141296
"1916",2023-08-21,"Carrolls Bay",3,9,33.3333333333333,11.1706333333333
"1917",2023-08-21,"West End",3,9,33.3333333333333,7.6411219314186
"1918",2023-08-22,"Bayfront area",3,9,33.3333333333333,3.80765454545455
"1919",2023-08-22,"Carrolls Bay",3,9,33.3333333333333,11.7234862676056
"1920",2023-08-22,"West End",3,9,33.3333333333333,7.70664008899133
"1921",2023-08-23,"Bayfront area",3,9,33.3333333333333,3.88513333333333
"1922",2023-08-23,"Carrolls Bay",4,9,44.4444444444444,12.0240793156347
"1923",2023-08-23,"West End",2,9,22.2222222222222,4.61942682677156
"1924",2023-08-24,"Bayfront area",2,9,22.2222222222222,2.273075410691
"1925",2023-08-24,"Carrolls Bay",3,9,33.3333333333333,11.1537111859018
"1926",2023-08-24,"West End",4,9,44.4444444444444,7.24097998468613
"1927",2023-08-25,"Bayfront area",4,9,44.4444444444444,1.62641642681852
"1928",2023-08-25,"Carrolls Bay",2,9,22.2222222222222,11.3494065400844
"1929",2023-08-25,"Cootes Paradise",1,9,11.1111111111111,8.22932777777778
"1930",2023-08-25,"West End",2,9,22.2222222222222,6.74718486081217
"1931",2023-08-26,"Bayfront area",4,9,44.4444444444444,1.34141865284974
"1932",2023-08-26,"Carrolls Bay",1,9,11.1111111111111,NA
"1933",2023-08-26,"Cootes Paradise",1,9,11.1111111111111,8.88436363636364
"1934",2023-08-26,"West End",3,9,33.3333333333333,8.78486693941785
"1935",2023-08-27,"Bayfront area",4,9,44.4444444444444,2.10821497326203
"1936",2023-08-27,"Carrolls Bay",2,9,22.2222222222222,11.290450877193
"1937",2023-08-27,"Cootes Paradise",1,9,11.1111111111111,9.94515384615385
"1938",2023-08-27,"West End",2,9,22.2222222222222,7.60450145797599
"1939",2023-08-28,"Bayfront area",4,9,44.4444444444444,0.997092966878083
"1940",2023-08-28,"Carrolls Bay",2,9,22.2222222222222,11.3929571428571
"1941",2023-08-28,"West End",3,9,33.3333333333333,8.63021265723187
"1942",2023-08-29,"Bayfront area",3,9,33.3333333333333,1.19696892230576
"1943",2023-08-29,"Carrolls Bay",2,9,22.2222222222222,NA
"1944",2023-08-29,"West End",4,9,44.4444444444444,7.47294299558345
"1945",2023-08-30,"Bayfront area",4,9,44.4444444444444,1.06563833943834
"1946",2023-08-30,"Carrolls Bay",3,9,33.3333333333333,5.95349166666667
"1947",2023-08-30,"West End",2,9,22.2222222222222,12.0480404255319
"1948",2023-08-31,"Bayfront area",3,9,33.3333333333333,6.44837945306833
"1949",2023-08-31,"Carrolls Bay",2,9,22.2222222222222,10.6978976923077
"1950",2023-08-31,"West End",4,9,44.4444444444444,7.38662057999025
"1951",2023-09-01,"Bayfront area",1,9,11.1111111111111,NA
"1952",2023-09-01,"Carrolls Bay",1,9,11.1111111111111,NA
"1953",2023-09-01,"Cootes Paradise",1,9,11.1111111111111,11.1209333333333
"1954",2023-09-01,"West End",6,9,66.6666666666667,7.13490926834596
"1955",2023-09-02,"Bayfront area",3,9,33.3333333333333,6.85639751537349
"1956",2023-09-02,"Carrolls Bay",1,9,11.1111111111111,NA
"1957",2023-09-02,"Cootes Paradise",1,9,11.1111111111111,8.91575714285714
"1958",2023-09-02,"West End",4,9,44.4444444444444,5.19825524408366
"1959",2023-09-03,"Bayfront area",2,9,22.2222222222222,9.12407802197802
"1960",2023-09-03,"Carrolls Bay",3,9,33.3333333333333,6.35220500210394
"1961",2023-09-03,"Cootes Paradise",1,9,11.1111111111111,NA
"1962",2023-09-03,"West End",3,9,33.3333333333333,5.58427356350484
"1963",2023-09-04,"Bayfront area",2,9,22.2222222222222,0.855790857142857
"1964",2023-09-04,"Carrolls Bay",2,9,22.2222222222222,1.18291046931408
"1965",2023-09-04,"Cootes Paradise",1,9,11.1111111111111,NA
"1966",2023-09-04,"West End",4,9,44.4444444444444,8.56168150910925
"1967",2023-09-05,"Bayfront area",2,9,22.2222222222222,1.16975368421053
"1968",2023-09-05,"Carrolls Bay",3,9,33.3333333333333,6.77524122080993
"1969",2023-09-05,"Cootes Paradise",1,9,11.1111111111111,NA
"1970",2023-09-05,"West End",3,9,33.3333333333333,7.40235452406095
"1971",2023-09-06,"Bayfront area",2,9,22.2222222222222,1.186456
"1972",2023-09-06,"Carrolls Bay",2,9,22.2222222222222,13.0046866242038
"1973",2023-09-06,"Cootes Paradise",1,9,11.1111111111111,NA
"1974",2023-09-06,"West End",4,9,44.4444444444444,5.50127704626103
"1975",2023-09-07,"Bayfront area",2,9,22.2222222222222,1.29253774319066
"1976",2023-09-07,"Carrolls Bay",2,9,22.2222222222222,12.692067539267
"1977",2023-09-07,"Cootes Paradise",1,9,11.1111111111111,NA
"1978",2023-09-07,"West End",4,9,44.4444444444444,5.09834500800998
"1979",2023-09-08,"Bayfront area",2,9,22.2222222222222,0.983428691983122
"1980",2023-09-08,"Carrolls Bay",3,9,33.3333333333333,6.47749432286446
"1981",2023-09-08,"Cootes Paradise",1,9,11.1111111111111,NA
"1982",2023-09-08,"West End",3,9,33.3333333333333,5.56039406815366
"1983",2023-09-09,"Bayfront area",3,9,33.3333333333333,6.66978975367727
"1984",2023-09-09,"Carrolls Bay",2,9,22.2222222222222,11.621966252588
"1985",2023-09-09,"Cootes Paradise",1,9,11.1111111111111,NA
"1986",2023-09-09,"West End",3,9,33.3333333333333,4.71237868680793
"1987",2023-09-10,"Bayfront area",1,9,11.1111111111111,NA
"1988",2023-09-10,"Carrolls Bay",1,9,11.1111111111111,NA
"1989",2023-09-10,"Cootes Paradise",1,9,11.1111111111111,NA
"1990",2023-09-10,"West End",6,9,66.6666666666667,7.22924811867791
"1991",2023-09-11,"Bayfront area",2,9,22.2222222222222,1.98319862793753
"1992",2023-09-11,"Carrolls Bay",1,9,11.1111111111111,NA
"1993",2023-09-11,"Cootes Paradise",1,9,11.1111111111111,NA
"1994",2023-09-11,"West End",5,9,55.5555555555556,6.65812451874564
"1995",2023-09-12,"Bayfront area",2,9,22.2222222222222,1.25277359357061
"1996",2023-09-12,"Carrolls Bay",1,9,11.1111111111111,NA
"1997",2023-09-12,"Cootes Paradise",1,9,11.1111111111111,NA
"1998",2023-09-12,"West End",5,9,55.5555555555556,7.08951201506564
"1999",2023-09-13,"Bayfront area",3,9,33.3333333333333,4.84394597797686
"2000",2023-09-13,"Carrolls Bay",4,9,44.4444444444444,8.74337194287365
"2001",2023-09-13,"West End",2,9,22.2222222222222,5.93058154652687
"2002",2023-09-14,"Bayfront area",1,9,11.1111111111111,1.70949411764706
"2003",2023-09-14,"Carrolls Bay",2,9,22.2222222222222,10.0914687829615
"2004",2023-09-14,"West End",6,9,66.6666666666667,6.46894684709702
"2005",2023-09-15,"Bayfront area",2,9,22.2222222222222,1.71957960644007
"2006",2023-09-15,"Carrolls Bay",2,9,22.2222222222222,NA
"2007",2023-09-15,"West End",5,9,55.5555555555556,8.72150513116062
"2008",2023-09-16,"Bayfront area",1,9,11.1111111111111,1.4302
"2009",2023-09-16,"Carrolls Bay",2,9,22.2222222222222,NA
"2010",2023-09-16,"West End",6,9,66.6666666666667,7.51649728987314
"2011",2023-09-17,"Bayfront area",3,9,33.3333333333333,1.29375866026609
"2012",2023-09-17,"Carrolls Bay",3,9,33.3333333333333,1.71256952380952
"2013",2023-09-17,"West End",3,9,33.3333333333333,9.32109480332888
"2014",2023-09-18,"Bayfront area",1,9,11.1111111111111,1.22789379310345
"2015",2023-09-18,"Carrolls Bay",2,9,22.2222222222222,NA
"2016",2023-09-18,"West End",6,9,66.6666666666667,6.3790967462844
"2017",2023-09-19,"Bayfront area",1,8,12.5,1.41480591715976
"2018",2023-09-19,"Carrolls Bay",2,8,25,10.4633634730539
"2019",2023-09-19,"West End",5,8,62.5,6.29016646393971
"2020",2023-09-20,"Bayfront area",1,8,12.5,2.04227875647668
"2021",2023-09-20,"Carrolls Bay",2,8,25,0.75652270531401
"2022",2023-09-20,"West End",5,8,62.5,8.66441881229402
"2023",2023-09-21,"Carrolls Bay",2,8,25,0.760155555555556
"2024",2023-09-21,"Central",1,8,12.5,13.9078826086957
"2025",2023-09-21,"West End",5,8,62.5,7.98356345258591
"2026",2023-09-22,"Carrolls Bay",2,8,25,0.847239824945295
"2027",2023-09-22,"Central",1,8,12.5,5.290675
"2028",2023-09-22,"West End",5,8,62.5,8.28849375199296
"2029",2023-09-23,"Carrolls Bay",2,8,25,0.879668164794008
"2030",2023-09-23,"Central",1,8,12.5,9.15822857142857
"2031",2023-09-23,"West End",5,8,62.5,8.58816953389345
"2032",2023-09-24,"Carrolls Bay",2,8,25,5.35827033920851
"2033",2023-09-24,"Central",1,8,12.5,NA
"2034",2023-09-24,"West End",5,8,62.5,7.56523540698458
"2035",2023-09-25,"Carrolls Bay",2,8,25,0.989976109215017
"2036",2023-09-25,"Central",1,8,12.5,NA
"2037",2023-09-25,"West End",5,8,62.5,8.34462107889134
"2038",2023-09-26,"Carrolls Bay",1,8,12.5,NA
"2039",2023-09-26,"Central",1,8,12.5,NA
"2040",2023-09-26,"West End",6,8,75,8.31774917184103
"2041",2023-09-27,"Central",1,8,12.5,NA
"2042",2023-09-27,"Cootes Paradise",1,8,12.5,8.05002142857143
